,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN,7_RF,7_NN,8_RF,8_NN,9_RF,9_NN
4FGL J1055.9+6507,0.74140596,-0.7721974,0.63538265,-11.740672,-12.595641,0.9744079,2.35956,-0.0322459898889064,0.6001810431480408,1.8985634,unas,0.010354305064495473,0.011688170148703386,0.2629980331185383,0.3168793467662724,0.4808477705019735,0.35846236444139135,2.9237194011284375e-05,0.004145665870272224,0.24386931051611818,0.3075706828697194,0.0018776856796716612,0.00038727049504898027,0.0,0.00046585058381071225,2.3657925191419943e-05,0.0002902713966971758,0.0,0.00011037742808429984
4FGL J1056.0+0253,0.8015014,-0.3547633,-0.93495613,-11.959681,-12.489553,0.7378837,0.67719513,0.1150768175721168,1.0413872003555298,1.0024568,bll,0.012846929731967074,0.014036806520171677,0.6103707905352171,0.7659529958704274,0.3290088189779182,0.20354049681087288,0.0033215677589318892,0.0016072100468031455,0.032408280430937506,0.012871975771289804,6.74778704033077e-05,0.0006775426816101775,0.001293103448275862,0.000663738308206472,0.010683031246348972,0.00036520933459235054,0.0,0.000284024656025967
4FGL J1056.2-6323,-0.058344245,0.34932768,-0.93700063,-11.2259,-11.8175955,0.7059182,2.9437437,0.2702533602714538,2.4951610565185547,0.84764206,unas,0.0013806400324601676,0.005183507549142416,0.025436739930258245,0.004043638301906081,0.5304335374051927,0.5512400640894701,7.095516569200779e-05,0.004366340547093752,0.062433247332365896,0.05604598931504175,0.3055217283433451,0.2639728270222893,0.015964606813355264,0.015623810646182814,0.05304292747519672,0.09007968870789862,0.005715617502133786,0.009444133820975243
4FGL J1056.3+1350,0.8666079,-0.59528893,-0.80351174,-11.645961,-12.326486,0.6403789,2.9840775,-0.0061512431129813,0.0453609824180603,1.1090245,unas,0.004511958363592351,0.010185393190717741,0.18267007520846165,0.030269356474021465,0.3763056708769652,0.33661921942422857,0.0023603174603174606,0.009610307369021224,0.42153549931718187,0.6085125606068784,0.0038982060651548047,0.0016136939160545723,0.0,0.001112928877930126,0.00871086530091937,0.001940411857502005,7.4074074074074075e-06,0.00013612828364611266
4FGL J1056.8+7012,0.6935643,-0.71886224,0.6951526,-10.913527,-11.888279,1.410513,2.7174768,0.1296958476305008,4.522674560546875,2.525478,fsrq,0.010769230769230769,0.005042934764726338,0.02990570079197295,0.007276452719760518,0.11382951532784918,0.05765761673883291,0.020794871794871793,0.01202242187508936,0.8198165787519728,0.9165109815599528,0.0,0.0002821179203928334,0.0030892307692307695,0.00042815753775483624,0.0002564102564102564,0.0006913258571515283,0.0015384615384615385,8.799102633894816e-05
4FGL J1056.9-5852,0.013398351,0.3189123,-0.94778425,-10.878323,-11.782937,1.2995563,1.7854749,0.9474231004714966,9.427313804626465,0.34538057,psr,0.0,0.0005085417785269551,0.0,0.00039869320999606154,0.012307692307692308,0.010636543156746772,0.0,0.0006161285880335744,0.0,0.000768173224280026,0.10256410256410257,0.1068888999368786,0.09076923076923078,0.22451221852772302,0.775897435897436,0.639895574416356,0.018461538461538463,0.015775227161458984
4FGL J1057.2+5510,0.820763,-0.8784682,0.4778008,-11.793561,-12.589355,1.004531,1.487823,0.1014863923192024,1.0184433460235596,1.4341525,bll,0.012118189237343318,0.006008426224598902,0.7396587479029582,0.8830820114752715,0.21796129961570543,0.09342199251167482,5.208333333333333e-05,0.0007417039325370049,0.03020967991065978,0.0160712962920675,0.0,9.133303139830139e-05,0.0,0.0003021524601955247,0.0,7.706215087334245e-05,0.0,0.00020402192138310746
4FGL J1057.3-2341,0.53291684,0.031800166,-0.99949425,-11.42217,-12.2927475,1.1381972,2.3903494,0.3085789680480957,4.15107011795044,1.5377154,fsrq,0.01226176500875296,0.009762939916523099,0.11920890465982653,0.0772566281806986,0.39399118561862684,0.43007244863167987,0.013333333333333332,0.008102404217690259,0.26786386343851254,0.43509635040922723,0.019633877233877235,0.007839667436088636,0.09237373737373739,0.023701257277383116,0.07200000000000001,0.007821394741041513,0.009333333333333334,0.00034690918966756237
4FGL J1057.6-4051,0.29352352,0.18743245,-0.9822775,-12.023797,-12.531472,0.788417,-1.2407392,0.5963066220283508,2.8327412605285645,1.2706314,unas,0.002029150199293449,0.010699814418447173,0.3906404532149891,0.38348555413584734,0.5105048941520958,0.5669625867010827,0.009101827891432438,0.004221359086050088,0.05531589276738896,0.01239600607345806,0.028260559194901388,0.009681268412750231,0.002635586510845657,0.002991792307588539,0.0014236125880558645,0.005730965855964989,8.80234809973372e-05,0.0038306530088108846
4FGL J1057.8-2754,0.47845387,0.075452566,-0.9971494,-11.25914,-12.233452,1.324516,1.571854,0.0810223147273063,2.26375150680542,1.6204692,bll,0.003495721229471794,0.008192228986718142,0.88064905907597,0.9096415814431729,0.09872842309227331,0.06965681346970544,0.0019248651098027214,0.0007293200050023786,0.012682492366036422,0.010702987973443443,0.0,0.00014163527987521665,0.0023885442564205257,0.0002516487286357215,0.0,0.0001423329009203202,0.0001308948700253048,0.0005414512125264167
4FGL J1057.9-5227,0.11574071,0.27541718,-0.9613248,-9.528871,-11.582317,2.4433417,1.9310971,0.5701310038566589,86.6623764038086,1.115431,psr,0.0,0.0009326691192865347,0.006666666666666667,0.00021508654496715503,0.006666666666666667,0.0019956387349549087,0.0,0.0010452680646329422,0.0033333333333333335,0.0018552150677634469,0.015000000000000001,0.01838293447710935,0.09333333333333334,0.03932426817389401,0.87,0.9269814993991444,0.005,0.009267420418247354
4FGL J1058.0+4305,0.8835266,-0.9867824,0.16205122,-11.867587,-12.583621,0.80714643,2.2002969,0.0295135732740163,0.4184521734714508,1.4391749,bll,0.006813392855215833,0.010944264339369266,0.5934397903998552,0.5155317813731712,0.3095087047988705,0.3217054304108404,6.490952006294256e-05,0.0028565146427295958,0.09017320242599544,0.14729659729786332,0.0,0.00038328304216626256,0.0,0.0008833898048332007,0.0,0.00027563571525574123,0.0,0.0001231033737710523
4FGL J1058.4-6625,-0.10443569,0.37398422,-0.92743504,-11.358049,-12.248392,1.0220058,1.7734662,0.0885146632790565,1.531069040298462,1.2759242,unas,0.0036312441777911993,0.012055518555265793,0.40474490694065,0.2614783193214102,0.5422459357713425,0.652194298042065,0.000876657101851707,0.0018427103661276156,0.022601283424631073,0.015803294770132474,0.006011035852328767,0.030575437393281675,0.002322845546959274,0.0023842718487162235,0.0028800301279683473,0.007493068650373489,0.014686061056476992,0.016173081052627693
4FGL J1058.4+0133,0.796243,-0.31707364,-0.9484009,-10.241538,-11.860573,1.9878522,2.1930988,0.0507328212261199,5.120480537414551,2.732531,bll,0.004615384615384615,0.02310025004459436,0.5035384615384616,0.6475256968323218,0.07107692307692308,0.025290901480710132,0.027711301044634373,0.015604706874375648,0.3792117758784426,0.28389812557311594,0.0,6.782654382183503e-05,0.0,0.0024365021480985062,0.006153846153846154,0.0005288811789564062,0.007692307692307693,0.0015471093240053808
4FGL J1058.5+8115,0.5698989,-0.61502326,0.78850895,-11.423013,-12.2085085,1.2402323,2.2794363,0.1804215461015701,2.6028127670288086,2.1546738,fsrq,0.018095238095238098,0.006305950499156951,0.0678000666000666,0.059811473185970174,0.3247813590548885,0.3812423637233274,0.002,0.004952577618551099,0.5811694900959606,0.5449910867662682,0.0,0.0012279800611910189,0.004153846153846154,0.0006155280716138988,0.002,0.0007577317663846749,0.0,9.530830753653006e-05
4FGL J1058.6+2817,0.9067123,-0.915899,-0.40140885,-11.257721,-12.388601,1.2773106,2.1596277,0.0646033734083175,1.5570639371871948,1.6834626,bll,0.03436380416555783,0.01901068365206202,0.7398489064672641,0.7621110757357662,0.1463642113808503,0.08451681737899319,0.000372531914906067,0.0027082229496771127,0.06802982665293443,0.1304217143022327,0.0,0.00011329251914578747,0.009472877016986549,0.0006310541072442477,0.0,0.00018631742115103633,0.0015478424015009382,0.0003008219337276505
4FGL J1058.6-8003,-0.31380588,0.46955794,-0.88290167,-10.853832,-12.154099,1.5908604,2.0915558,0.1726588308811187,7.663727283477783,2.7748957,bll,0.0,0.007162228734788989,0.2947381818181819,0.17240156446324764,0.20471636363636364,0.39148653393873645,0.004,0.006298772575581486,0.4172597402597402,0.4027411421549275,0.004,0.00384880707951957,0.05900000000000001,0.007528277411387686,0.014285714285714285,0.007687264022378544,0.002,0.0008454096194320558
4FGL J1058.6+5627,0.81343,-0.8624734,0.5061023,-10.503845,-12.015977,1.9797324,1.8458694,0.0499554686248302,5.222995281219482,2.2688966,bll,0.0002022039312569382,0.00947592412289361,0.9813777625691272,0.9656865769336173,0.0004884124490298329,0.004149239755717161,1.3554727211114878e-05,0.0009496654105324771,0.017883450938759586,0.018269321350781156,0.0,1.3617695348523637e-05,0.0,0.0005895809590671799,1.5384615384615384e-05,7.960029861132657e-05,1.923076923076923e-05,0.0007864734734314792
4FGL J1058.9-6101,-0.018691434,0.33762875,-0.94127935,-10.971822,-11.4440775,0.9222679,2.195316,0.1815446764230728,2.7168784141540527,0.99283516,unas,0.001876324923053895,0.0068229325498268,0.015363881144340688,0.01681112187888008,0.1874921399655265,0.47158116094622604,0.0035959595959595956,0.002538620106944066,0.00691359269839944,0.025041381711720836,0.588743672515917,0.3372886476311224,0.024012012012012023,0.031127872121490777,0.10185082110430595,0.08232245041272246,0.07015159604048497,0.026465812641066667
4FGL J1059.2-1134,0.67798966,-0.1024695,-0.99473614,-10.500412,-11.983415,1.8716484,2.0603838,0.0700164809823036,5.958852291107178,2.1529276,bll,0.005095773984543205,0.012047180200449344,0.8481918562290222,0.9290946995306965,0.06743741045617474,0.008147939105272313,0.0016666666666666668,0.0035459875735610546,0.06758796746034129,0.0416857017544463,0.0,4.403655844898256e-05,0.005,0.003225088742525832,0.0033333333333333335,0.000751354328027594,0.0016869918699186992,0.0014580122065720113
4FGL J1059.4+2148,0.8989343,-0.7818437,-0.6234744,-11.910535,-12.401733,0.58147,2.2110739,0.0831896588206291,0.582893431186676,0.7997197,unas,0.027788360741537222,0.016303717716406294,0.41479784228004696,0.4062583650317468,0.3775164867610717,0.44057238560433615,0.012640533388182822,0.002983498188215352,0.15058834085705897,0.12728847748323324,0.007663485720864016,0.0014790030374621438,0.00046160696215341026,0.003307431434380163,0.008078262372391069,0.0014870917970217492,0.00046508091669381996,0.0003200297071980294
4FGL J1059.4+0226,0.8045927,-0.329156,-0.94427556,-11.214679,-12.157375,1.117919,2.2070603,0.1096862256526947,1.6575042009353638,1.4037646,unas,0.015540175970509863,0.018280938315083907,0.496579708667574,0.4541172481940904,0.3035973668617526,0.2856760085144007,0.006517357597627434,0.0042411872775446075,0.15418442681310418,0.233614162189028,0.011837872185911404,0.0007663463232565188,0.005224108952780561,0.0019994291778296716,0.003746974152267045,0.0009796892772886163,0.0027720087984730614,0.00032499073147750773
4FGL J1059.5+2057,0.89703757,-0.7610076,-0.648743,-11.57642,-12.384759,0.9024499,2.3648112,0.0971937924623489,0.9845824837684632,1.4165329,fsrq,0.0053009371519433445,0.012861083750551014,0.2641121820655508,0.23640283497703599,0.3924434300312146,0.39093916951290836,4.395604395604395e-05,0.004635838753767538,0.33150074290042597,0.3514788815828124,0.00014764367285375688,0.0008648398454722819,0.00023315941610663857,0.0019187852602818108,0.006217948717948717,0.000762869161552772,0.0,0.00013569715561797933
4FGL J1059.5-6021,-0.0076575773,0.33418438,-0.94250774,-11.033267,-11.450872,0.8597978,2.250697,0.2771619856357574,3.278472423553467,0.89054173,spp,0.0033333333333333335,0.005468703422541647,0.0033854166666666668,0.008573807871802253,0.23224377061430632,0.3878276135752697,0.0,0.0027722707032839787,0.02034722222222222,0.018246856324004558,0.5344317537621108,0.4016794711055191,0.043195389266817825,0.056391658808655126,0.14750755857898715,0.10038134165947478,0.015555555555555553,0.018658276529448865
4FGL J1100.0-2044,0.5744367,0.011936394,-0.9999288,-11.677721,-12.458248,0.84018683,1.8450102,0.2206232249736786,1.910110592842102,0.86948436,unas,0.034642350928223896,0.0148780966971991,0.28495688873252256,0.3157848917461118,0.5722363616495049,0.5698928877800349,0.00022405031295827258,0.0029497755394696764,0.08615330492717785,0.08043353685779611,0.015195839641730642,0.005460117380479801,0.004104808596381755,0.006950564117661827,0.001830381364275722,0.0028095657955527573,0.0006560138472242726,0.0008405640856941105
4FGL J1100.3+4020,0.8954246,-0.99736786,0.07250798,-11.445051,-12.343171,1.2915457,1.281797,0.1491024643182754,2.887519359588623,1.1602305,bll,0.011949025186593683,0.005508222588092458,0.9071929952121216,0.9525116943241619,0.06435212313419528,0.031838856341492486,0.00024197673983627664,0.0005273104269051175,0.0054349943269391176,0.00844593824068241,0.0,3.7819260226898e-05,0.010813186813186815,0.0007041289567593551,0.0,0.0001399762100612344,1.5698587127158555e-05,0.00028605365161814506
4FGL J1101.3+7017,0.69539976,-0.7126243,0.7015459,-11.451231,-11.9999895,0.873983,2.7398841,-0.0637525916099548,1.2493128776550293,1.3339033,bcu,0.04678895427908179,0.01693953528604986,0.07214331252996176,0.06858732927890693,0.5055244452429872,0.36775289716743065,4.1371243601614325e-05,0.010934548850095614,0.32376343243291245,0.5316125913743976,0.03712023742350382,0.0013790310284392353,0.0015431140251279385,0.0012763324836708315,0.011825132822823355,0.0012897154644174993,0.00125,0.00022801906659176188
4FGL J1101.4+4108,0.894556,-0.99448735,0.104856655,-11.465966,-12.421487,1.215695,1.6452551,0.0560644008219242,1.1831517219543457,1.2063382,bll,0.00232193888222869,0.005583818646099703,0.9129834263720683,0.9544895749179542,0.05733690595772408,0.03082122752382067,0.0017031933520740474,0.0004964195129820348,0.023881339908501848,0.008025570800974706,0.0,3.587349692900235e-05,0.0016907079646017698,0.00024197282377069835,0.0,4.831957963923828e-05,8.248756280121885e-05,0.00025722269782978987
4FGL J1101.5+3904,0.900392,-0.9995926,0.02854237,-11.492004,-12.179499,0.76172644,2.7179139,0.1338080018758773,1.5367999076843262,1.1399302,bcu,0.018711538461538463,0.01177798036536394,0.10215358725159719,0.047353908272770466,0.404452968716111,0.30445763812445653,0.014177156177156177,0.010156373820419054,0.4503166296600021,0.6214185620881103,0.0049800304800304805,0.001548884641702706,0.0015617715617715618,0.0015437751440911323,0.0036463176917929598,0.0016065753724551904,0.0,0.00013630217063070638
4FGL J1102.0-6054,-0.0141270235,0.3424184,-0.9395476,-10.397566,-11.233504,1.2983813,2.4810784,0.2343133836984634,6.944026947021484,0.7599774,bcu,0.008,0.001462275757080526,0.014666666666666665,0.0004323594264682647,0.14133333333333334,0.007572040229480996,0.0,0.001202735152804917,0.018666666666666668,0.001977989309636121,0.12933333333333338,0.0705814358091003,0.04133333333333334,0.067876679083993,0.5586666666666666,0.7906041113443625,0.08800000000000002,0.05829037388707339
4FGL J1102.1+2249,0.9057471,-0.801486,-0.5980136,-11.768232,-12.295619,0.75761765,2.9250655,0.3367809057235718,2.43704891204834,1.11127,fsrq,0.004028169014084508,0.006065423745640263,0.10537046795679676,0.022964291591616004,0.46480426406126174,0.38861860559577377,0.014045454545454547,0.00716292964030045,0.39428536868041947,0.5667529495600513,0.007373188184379299,0.002133982745994855,0.002,0.0031138845797157493,0.008093087557603688,0.003114112182596341,0.0,7.382035831128339e-05
4FGL J1102.3+6715,0.72637755,-0.74152255,0.67092794,-12.178626,-12.735492,0.71983993,0.8460613,0.1890552341938018,1.659756779670715,1.2224615,unas,0.008917266816036017,0.009321163462170047,0.5365774151925247,0.659646425128641,0.4300764675528514,0.3089325291763592,0.0011881962519650646,0.0012936264832252118,0.013726293178451665,0.018606732144344728,0.0019540071917835073,0.0006355689977341805,0.00290163529406261,0.0009111804399473925,0.004649454405621736,0.0003397698973379906,9.264116703000347e-06,0.0003130042702399479
4FGL J1102.4+0246,0.8124724,-0.3206377,-0.9472019,-11.810919,-12.554095,0.9420788,1.2632588,0.9003487825393677,4.310257911682129,1.2441238,msp,0.0034758665370910277,0.013632907280567642,0.26689179692163584,0.15227392840984885,0.4541431168249247,0.38266410129664524,0.00935026455026455,0.006027645877460469,0.09503565098726954,0.18446556823033003,0.010408163265306122,0.011885825955164478,0.15209455782312925,0.2240656309729366,0.008600583090379008,0.02427837384551514,0.0,0.0007060181315315576
4FGL J1102.6+5251,0.84149235,-0.8959996,0.44405487,-11.681387,-12.537463,0.88626117,2.7840245,0.174968421459198,1.6044824123382568,1.8531698,fsrq,0.006699186991869919,0.004777608597594618,0.07016011512416914,0.013539300475981062,0.3986560420366858,0.2715808825298728,0.009408212560386474,0.010498972902687602,0.512409776620222,0.6972272370992619,0.0013333333333333333,0.000907494696368975,0.0,0.0004977883813614061,0.0013333333333333333,0.0009293894255316288,0.0,4.1325891340010666e-05
4FGL J1102.8-0148,0.77705973,-0.23383072,-0.97227734,-12.147103,-12.586473,0.6450253,0.26611865,0.2200612276792526,1.2289601564407349,1.1923392,bcu,0.019806941747241024,0.009356176939467666,0.45839377083681515,0.6977137983590725,0.4493395773918352,0.27817061245843805,0.0038444126452293424,0.0016836032833806764,0.0390996352364055,0.010297373911234826,2.3809523809523807e-05,0.0008998828139095283,0.0016666666666666668,0.0007708425520527388,0.02749185261866421,0.0005112112875558299,0.0003333333333333333,0.0005964983948880297
