,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J2201.0-6928,-0.6567319,0.7801745,-0.62556195,-11.649897,-12.486052,1.1790484,1.3854676,0.615052342414856,4.464627265930176,1.0152026,unas,0.1709198554699403,0.06823445807707386,0.7032190476190474,0.6951434184038937,0.0031578947368421056,0.02305604101446471,0.07238574185670962,0.034014826595957795,0.05031746031746034,0.1795512559086101
4FGL J2201.0-3228,-0.7974879,0.9698669,0.24363548,-12.168348,-12.546289,0.6659276,-3.5012593,0.9544162154197692,3.2317540645599365,0.7411569,unas,0.6098848057367772,0.8721748585740894,0.05411767643747052,0.010045946694328588,0.07845742174034988,0.08117893646534205,0.1537202484914605,0.026954455776448293,0.1038198475939421,0.0096458024897915
4FGL J2201.5-8339,-0.5256442,0.61509395,-0.7884538,-10.699001,-11.933575,1.6220428,2.5223696,0.1661743968725204,7.212343692779541,2.6221044,fsrq,0.029219298245614034,0.03964195545515584,0.001,0.0020652220720916315,0.0,0.0007573117354821247,0.9686973684210528,0.9476509474897385,0.0010833333333333333,0.009884563247531999
4FGL J2201.5+2950,-0.34252742,0.09799792,0.9951866,-11.759266,-12.436094,0.74877894,1.8523502,0.0903851613402366,0.952820599079132,1.2384944,bcu,0.9312211203301416,0.8751232335218705,0.000795464365144016,0.0018798122959498606,0.0014788077513569378,0.00518899296880768,0.0658685738877371,0.1132009908124876,0.0006360336656203389,0.004606970400884281
4FGL J2201.8+5048,-0.06190257,-0.13320012,0.99108917,-10.391638,-11.89008,1.7171521,2.7735536,0.1533215939998626,8.262849807739258,3.5769944,fsrq,0.05831932773109244,0.013451167770500053,0.0,0.0016920454947796483,0.0011764705882352942,0.0002708292987088446,0.9346218487394959,0.9764214886943163,0.0058823529411764705,0.008164468741694903
4FGL J2201.9-1706,-0.76253945,0.7851099,0.6193565,-12.068879,-12.526972,0.7623745,1.8978165,-0.0537783578038215,0.6240870952606201,0.93732643,bll,0.8785411720707856,0.9505011170269674,6.2111801242236025e-06,0.0009767040036683665,0.00763211945540161,0.013504380759390871,0.11264266189573906,0.032634732931436816,0.0011778353979491805,0.002383065278536752
4FGL J2202.7+4216,-0.18127634,-0.045376018,0.99897,-9.586969,-11.574926,2.378621,2.135187,0.0594879984855651,14.224444389343262,3.645606,bll,0.5988888888888888,0.343636217244323,0.0011111111111111111,0.0022106821773428195,0.016666666666666666,0.006926102735526183,0.3377777777777779,0.6380854496507867,0.04555555555555556,0.009141548192021266
4FGL J2202.7-5637,-0.74367636,0.9167156,-0.3995403,-11.877775,-12.563627,0.81095415,1.6615956,0.073730744421482,0.8030112385749817,0.894461,bll,0.9700980971404394,0.9467072060780405,0.0,0.0018490567749517278,0.0004360012171676703,0.012821724325907079,0.02931995519411314,0.035939685526859985,0.00014594644827978446,0.002682327294240809
4FGL J2203.3-5009,-0.7736865,0.96836054,-0.24955523,-11.737743,-12.331567,0.70487887,2.9809673,0.3175049126148224,2.3115272521972656,1.4580224,unas,0.009140139726605892,0.019013585875853174,0.0007017543859649123,0.00485272362165044,0.0007017543859649123,0.0012808120342478967,0.9855967023786572,0.95177548635886,0.003859649122807017,0.02307739210938873
4FGL J2203.4+1725,-0.49454108,0.2473122,0.96893585,-10.603358,-12.087056,1.7757181,2.29596,0.0889554917812347,5.586604118347168,3.1095707,fsrq,0.06243706381368719,0.09759178683603303,0.0,0.00043062909789695473,0.0,0.00033115409665084483,0.9301249196573871,0.9001782863578959,0.00743801652892562,0.001468143611523333
4FGL J2203.6+6751,0.1728111,-0.31080022,0.9504753,-11.541065,-12.152334,0.649819,2.5503092,0.1571139693260193,1.616807222366333,1.0100886,bcu,0.28981220677450226,0.18750489635610534,0.015684210526315794,0.017995381182488536,0.010877192982456142,0.014391996248579843,0.604706172507035,0.6486811603885826,0.07892021720969095,0.1314265658242438
4FGL J2204.3+0438,-0.62464744,0.42763066,0.90395355,-11.433273,-12.301605,1.1290345,2.2836878,0.2266814410686493,3.259342670440674,1.3274518,bll,0.29288642455673186,0.33170148151516765,0.0644871794871795,0.038610479659078566,0.008,0.022327260046669167,0.4620549673846601,0.48841264827205155,0.17257142857142854,0.1189481305070332
4FGL J2204.5+3634,-0.26187336,0.012128966,0.99992645,-11.852255,-12.395708,0.65269494,2.1535919,-0.0202885046601295,0.2947482168674469,1.2512338,bll,0.7281811109362261,0.78773551742839,0.0,0.0018740323811465946,0.008183285258358436,0.006030531174595485,0.2634876152996684,0.19766165702430208,0.00014798850574712644,0.006698261991565808
4FGL J2205.0+0943,-0.5789176,0.34941655,0.9369675,-12.113353,-12.623056,0.66626185,1.4021893,0.8388397693634033,3.389481782913208,1.2099459,unas,0.4131329819806027,0.11227714255894038,0.2042454116059379,0.4335174806738925,0.009472991875626951,0.013360449460563384,0.25594748368419873,0.16983410438341043,0.1172011308536337,0.27101082292319334
4FGL J2205.0+7432,0.26212552,-0.38060704,0.92473686,-11.864876,-12.523656,0.8511378,1.3729693,0.7920775413513184,3.180197238922119,1.8514044,bcu,0.4132585580633277,0.2401959678322652,0.03228070175438598,0.07887007199817385,0.0007907083370771194,0.004864706650276462,0.397091701962532,0.5831746826327483,0.15657832988267764,0.09289457088653623
4FGL J2205.5+6016,0.065199666,-0.23718448,0.97146463,-11.426478,-11.97969,0.64888275,1.8777711,0.3380225598812103,1.3194122314453125,1.033872,msp,0.14083196568141568,0.4144983679349165,0.07578947368421053,0.02009070470256392,0.25263157894736843,0.010921157069395332,0.2054581498513187,0.45789313305010826,0.3252888318356868,0.09659663724301602
4FGL J2205.8-8254c,-0.53491664,0.62222725,-0.7828367,-11.352062,-12.028854,0.6494053,3.04502,0.0586215071380138,0.6180465817451477,0.99848217,unas,0.3184795321637427,0.050128867577254585,0.02070175438596492,0.003860928210465972,0.053333333333333365,0.007034959937428777,0.4875371762740185,0.8908881648622592,0.11994820384294068,0.0480870794125917
4FGL J2206.8-0032,-0.6744592,0.5014732,0.8651732,-11.053354,-12.146338,1.3938255,2.164204,0.081720620393753,2.7561845779418945,2.0328085,bll,0.4728495077386133,0.5090014080069817,0.005735449735449736,0.0012354021385740353,0.0,0.0030118486954879894,0.5204626615735559,0.4833354326528651,0.0009523809523809524,0.0034159085060912
4FGL J2207.0+3607,-0.27301887,0.009755771,0.99995244,-11.8512,-12.450698,0.7299245,1.635874,0.1003530099987983,1.0748878717422483,0.9946379,bcu,0.9805399465109805,0.9258286556258448,1.6380257810420828e-05,0.002235158575338145,0.0005620607441459911,0.00893368350491434,0.01692953084834074,0.05905498379684706,0.0019520816387221772,0.00394751849705581
4FGL J2207.1+4316,-0.17602465,-0.06722293,0.997738,-11.320836,-12.172162,1.0859026,1.6348951,0.1296413689851761,1.7211304903030396,1.3773307,bcu,0.8996365741642242,0.9592605118292179,0.007144665260630783,0.0009464478048093453,0.0448645638131553,0.005518683000319223,0.04446271123277114,0.032968667038432584,0.0038914855292186573,0.0013056903272207936
4FGL J2207.1+2222,-0.44690064,0.17090537,0.9852874,-11.768387,-12.453722,0.8757275,1.2488655,0.1233097687363624,1.408070683479309,1.3531195,unas,0.9787196956983631,0.9765297618320119,0.00036670261951732665,0.0006044632577701005,0.0010581527060797775,0.004571789434707856,0.0196624768147588,0.017654291805650854,0.00019297216128089296,0.0006396936698591764
4FGL J2207.3+2746,-0.38176832,0.10432012,0.9945438,-12.08334,-12.609682,0.71003145,0.9234012,0.3706292510032654,2.181455135345459,1.1618413,unas,0.8886483312321555,0.879410577097198,0.0028362573099415204,0.008436067242390329,0.012480931438084458,0.009415348917391543,0.08713276331548267,0.0934848898172899,0.008901716704335956,0.009253116925730281
4FGL J2207.5-5346,-0.764991,0.9392079,-0.343349,-11.042791,-12.368853,1.4562681,2.428242,0.0313521325588226,1.2288427352905271,1.9744078,fsrq,0.14462527130885128,0.33304131481053334,0.0,0.0005888887422451846,0.0,0.004158419476251892,0.8469536760595698,0.658542628189757,0.008421052631578947,0.0036687487812127532
4FGL J2207.6+0053,-0.6650652,0.47568774,0.87961423,-11.555079,-12.3080845,0.8477768,2.5092626,0.0329840332269668,0.5049034953117371,1.4529023,fsrq,0.37379108264236793,0.20490288796090333,0.0,0.0013011601144361177,0.0,0.002535718426525128,0.6149808471821936,0.7793038028313786,0.011228070175438597,0.011956430666756843
4FGL J2208.1+4058,-0.20950922,-0.045683973,0.99895597,-11.334169,-11.970802,0.94558966,3.7254014,0.7604000568389893,4.704187870025635,1.293885,psr,0.06222222222222224,0.014054802856936824,0.28555555555555556,0.06914441390707256,0.0022222222222222222,0.014882030975622067,0.4233333333333334,0.6686123365572415,0.22666666666666668,0.23330641570312716
4FGL J2208.1-4507,-0.7983693,0.99236053,-0.12337149,-12.037972,-12.599736,0.6824742,1.9343692,-0.0009210198768414,0.0559024587273597,0.96616375,bcu,0.9269403286969381,0.9272033927560382,0.0,0.001378531772864318,0.0015958589617017435,0.008732438501986689,0.07136797658490963,0.05935308887980663,9.5835756450715e-05,0.0033325480893043715
4FGL J2208.2+0350,-0.64171416,0.42715582,0.904178,-11.857138,-12.471418,0.707475,1.826944,0.1466076523065567,1.3386770486831665,0.5203191,bll,0.7654823083953505,0.686141353801113,0.008501309390198278,0.028171911108749226,0.015674701489249654,0.06800237225234279,0.1983651434491993,0.1485174961931762,0.011976537276002395,0.06916686664461881
4FGL J2208.4+6443e,0.12443386,-0.28601128,0.95822626,-10.451424,-11.723365,1.4475642,2.2516854,0.188704639673233,8.048995971679688,1.191517,unas,0.1109409831950667,0.01747767474649832,0.18859649122807015,0.2966949526655878,0.23649122807017547,0.09944369282319325,0.081658697825667,0.014718321228489269,0.3823125996810208,0.5716653585362313
4FGL J2209.2+3710,-0.2632112,-0.007945974,0.9999684,-11.450915,-12.16037,0.7997275,3.3453033,0.4242346286773681,3.2009730339050293,1.0958402,unas,0.12333204806889014,0.01903440667951101,0.05764102564102566,0.039355565488872944,0.002105263157894737,0.011652393115634749,0.6226871184371184,0.7625322427364003,0.194234544695071,0.16742539197958112
4FGL J2209.4+4329,-0.17715554,-0.075343594,0.99715763,-11.2782755,-12.055981,0.95151156,2.4541001,0.0088731385767459,0.190942957997322,1.5282364,bcu,0.5035877597956904,0.2595052239603341,0.0014035087719298247,0.0009406925869068835,0.009833830467999525,0.0030614557783089007,0.46176673734191437,0.7281654117387665,0.023408163622465995,0.008327215935683844
4FGL J2209.7-0451,-0.7137392,0.5642491,0.82560456,-11.434273,-12.329253,1.1040537,2.0380278,-0.033923290669918,0.841897189617157,0.9367506,bll,0.9448906212428201,0.9323227138325227,0.005723798515898325,0.0013536330743745464,0.0020184397181909125,0.03835816404158906,0.0473491831326656,0.025545363828652752,1.7957390425049686e-05,0.002420125222860772
4FGL J2209.8-5028,-0.78316754,0.9635265,-0.26761302,-11.920801,-12.498293,0.62232405,2.2368822,0.0073079722933471,0.0556866042315959,1.4095079,bcu,0.7238031030877655,0.606693679116554,3.898635477582846e-05,0.0015226592971156394,0.0015338575757495917,0.0032874149661660276,0.2735541021246542,0.3809025943296451,0.001069950857055009,0.007593652290519372
4FGL J2210.2+5919,0.045915622,-0.2358483,0.9717899,-11.1495695,-11.714259,0.8463993,2.6716201,0.2589986026287079,2.932067394256592,0.7501215,unas,0.13375438596491226,0.050874245217389626,0.27894736842105267,0.11204109196192734,0.06280701754385969,0.07353446051971778,0.18449122807017543,0.17457930065473387,0.3400000000000002,0.5889709016462313
4FGL J2210.2+1624,-0.52251095,0.23758471,0.9713668,-11.653789,-12.397947,0.8836238,2.1643395,0.0055337394587695,0.0675636455416679,1.0923132,unas,0.8835200996755309,0.877218216341386,3.701507110845337e-05,0.0014831116578877084,0.0013061441612548682,0.01137140548467157,0.1146953820780036,0.10424546188166495,0.0004413590141020731,0.005681804634389686
4FGL J2210.4-0930,-0.745145,0.6421607,0.76657003,-11.798078,-12.395635,0.6672795,2.4558928,-0.0721121653914451,1.142098903656006,1.0026447,unas,0.37413471582737856,0.5921468747542739,0.0,0.005049420635412038,0.0018658869395711502,0.019433257204441962,0.5642703960864592,0.34317553793125655,0.059729001146591194,0.04019490947461568
4FGL J2210.5+3623,-0.2764169,-0.003108302,0.9999952,-11.809806,-12.303435,0.64694977,2.334713,-0.0249522291123867,0.3251605331897735,0.91487855,bcu,0.5736146820265221,0.6694067153270178,0.004237303785780239,0.004238482380388276,0.027909947835785744,0.017542590604557273,0.3783642103433315,0.2788018783110937,0.015873856008580284,0.030010333376943202
4FGL J2210.8+3203,-0.33469373,0.043663163,0.9990463,-12.181961,-12.605702,0.6349239,0.589818,0.1413605064153671,1.117073893547058,1.1746366,bcu,0.9469530620411721,0.9746094496185651,7.310530319623733e-06,0.0007451311514275031,0.01722619132499314,0.009648221262180054,0.0349775377147207,0.014244624537207,0.0008358983887943924,0.0007525734306203058
4FGL J2211.0-0003,-0.68130606,0.48019192,0.87716347,-11.586079,-12.376134,0.96251535,1.7257615,0.0705124139785766,0.9778109192848206,1.1874502,bll,0.94389221947442,0.95806157106844,5.065856129685917e-06,0.0010274114746198027,0.00010201965723427007,0.0077065065692240265,0.05593765246662407,0.03173729648005286,6.304254559179018e-05,0.001467214407663409
4FGL J2211.2-1325,-0.76856256,0.7079464,0.70626616,-11.245411,-12.327487,1.1293988,2.9479141,0.1314646899700164,1.7379164695739746,1.7205851,fsrq,0.0317567768847954,0.015360309571925225,0.0,0.0005477944977042752,0.0,0.0004606786359901487,0.9672908421628238,0.9784971698523494,0.0009523809523809524,0.005134047442030878
4FGL J2211.4-7040,-0.65585697,0.75809115,-0.65214854,-11.617797,-12.494536,1.0340272,2.290066,-0.0469663552939891,1.0948854684829712,1.2510111,bll,0.9107132788992329,0.8796541314495537,0.0,0.0012802498592654281,0.0011983448787946062,0.012289737773659075,0.08802880458361376,0.10167548768813706,5.957163835859356e-05,0.005100393229384574
4FGL J2211.9-2924,-0.81886756,0.9419813,0.33566532,-11.865999,-12.537,0.73952657,1.7592075,0.1093436032533645,0.7677429914474487,1.2486696,unas,0.9123726332082039,0.9049478203460988,0.00035543572210785417,0.0015501950810922736,0.004168661196725024,0.0045782117522508445,0.08027992542801658,0.08572297738690389,0.0028233444449463946,0.003200795433654184
4FGL J2211.9+0821,-0.60956895,0.34547624,0.9384275,-11.785732,-12.3366785,0.654983,2.4067483,0.0100207645446062,0.1352187395095825,0.65715814,bcu,0.488421883732687,0.5636351257215905,0.005614035087719297,0.01006234861240911,0.04679224882128696,0.04621208935542675,0.4459731376489634,0.30094550800660347,0.01319869470934343,0.0791449283039701
4FGL J2212.0+2356,-0.43962345,0.13496459,0.99085045,-10.928244,-12.152836,1.5184538,2.163534,0.0677995905280113,2.997192621231079,0.9100509,fsrq,0.8250641736271923,0.6077029037852012,0.03877512592797149,0.009933781035793026,0.03807824996167023,0.3257793387087963,0.08706937858774114,0.03633820976584739,0.011013071895424836,0.02024576670436224
4FGL J2212.2-7251,-0.63732386,0.7326335,-0.68062335,-11.667888,-12.395272,0.78338736,2.6985717,0.0020396360196173,0.0,1.1963246,bcu,0.20206553039122077,0.22381921547532735,0.0,0.0019279714881892084,0.0,0.005749195428508807,0.7676469559528446,0.7459375921470398,0.03028751365593472,0.022566025460935044
4FGL J2212.4+0708,-0.6222398,0.36185735,0.93223345,-11.332345,-12.166747,1.1843069,1.8108037,0.500922679901123,5.76322603225708,1.0363554,unas,0.014363686995265948,0.014265433536450607,0.845215222723995,0.6608812340982984,0.0007017543859649123,0.019211729969239373,0.003900491970667409,0.011856475765841633,0.13581884392410704,0.29378512663016976
4FGL J2212.6+2800,-0.3905068,0.08431588,0.9964391,-11.352474,-12.284978,1.2007787,2.0482185,0.0896669849753379,2.216219186782837,0.9663634,bll,0.8960326634839754,0.8354061711387389,0.011370395308599289,0.00743649659937193,0.00015916619347027385,0.05577455558897285,0.09212637608228794,0.08278283859342259,0.0003113989316672827,0.01859993807949369
4FGL J2212.8+0647,-0.62661576,0.3657543,0.93071145,-11.268335,-12.043393,1.0205905,2.3607304,0.1341703683137893,2.506882667541504,1.3741772,fsrq,0.4012394473025489,0.2884807049856848,0.02935064935064935,0.009904635889771802,0.007272727272727273,0.007991857406962653,0.4521876811245795,0.6423052257321504,0.10994949494949494,0.051317575985430276
4FGL J2212.9-2526,-0.8148176,0.895041,0.44598392,-11.283627,-12.302644,1.3195808,2.1223185,0.1315878033638,3.228311538696289,1.9411733,fsrq,0.5685908875926445,0.5883396970636339,0.010749165916929074,0.0017799567865457201,8.547008547008546e-06,0.002461586369438226,0.41894087316608997,0.4020399897204556,0.0017105263157894738,0.005378770059926527
4FGL J2212.9+7921c,0.32156536,-0.43504623,0.90040815,-11.794282,-12.29984,0.72493327,2.5203428,0.3979267179965973,2.3792521953582764,1.0848557,unas,0.1418246244524732,0.1007870613542635,0.031052631578947384,0.06039483960900726,0.0073684210526315805,0.012646592113388054,0.7165378516271231,0.6100085920559895,0.10321647128882463,0.2161629148673517
4FGL J2213.5-4754,-0.7988978,0.9783138,-0.20712811,-11.704101,-12.506691,0.9752682,1.8961854,0.009732979349792,0.0,1.1127342,bll,0.9424858697131085,0.9645406341780253,1.0741138560687432e-05,0.0006944703586010782,0.00013425677389738741,0.009975502917702172,0.05734448665892185,0.023560464544035542,2.464571551145664e-05,0.0012289280016359247
4FGL J2213.9+5948c,0.048038736,-0.2471642,0.96897364,-11.313679,-11.818164,0.60700893,2.4406567,0.0658396258950233,0.721693754196167,1.0151439,bcu,0.2828346601798615,0.29150125672977356,0.0329824561403509,0.006574451129126566,0.19620079610791683,0.012417023649999161,0.24026278932625678,0.6205922767171256,0.24771929824561406,0.06891499177397549
4FGL J2214.6+3000,-0.36930475,0.054809704,0.99849683,-10.486211,-12.133934,1.9863787,1.6069558,0.4879212379455566,27.539215087890625,1.0816333,msp,0.0014285714285714286,0.0026119549786718242,0.7508253968253967,0.31682173928796414,0.0014285714285714286,0.030436154428492124,0.0,0.002852825453158077,0.2463174603174603,0.6472773258517137
4FGL J2215.4+0544,-0.64253604,0.37240994,0.92806834,-11.570454,-12.368565,0.9488902,1.9699824,0.0554094277322292,0.8920510411262512,1.0731425,bll,0.9516654057453002,0.9154278808288789,1.8821379934399197e-05,0.0016031482855069605,0.00140718034360766,0.011084314553094244,0.04671534820406481,0.06796528988970389,0.00019324432709278276,0.003919366442815963
